id	minute	city	visit_times
1191	440	广东省	1463
1192	945	海南省	32
1193	440	甘肃省	47
1194	946	甘肃省	5
1195	441	重庆市	129
1196	964	内蒙古自治区	8
1197	446	河南省	440
1198	971	广东省	496
1199	455	四川省	470
1200	1184	江西省	11
1201	455	河南省	240
1202	1199	江苏省	14
1203	716	天津市	46
1204	1362	海南省	2
1205	792	山东省	251
1206	1050	辽宁省	10
1207	794	内蒙古自治区	43
1208	1055	湖北省	26
1209	796	重庆市	184
1210	821	广西壮族自治区	68
1211	1059	陕西省	11
1212	821	重庆市	110
1213	1060	湖南省	15
1214	827	新疆维吾尔自治区	59
1215	1063	江苏省	42
1216	829	内蒙古自治区	12
1217	1069	山西省	4
1218	848	河南省	173
1219	1438	湖北省	33
1220	3	湖南省	12
1221	852	黑龙江省	28
1222	853	天津市	38
1223	5	江西省	47
1224	1025	全球 	78
1225	6	河南省	74
1226	1031	江苏省	66
1227	8	江西省	15
1228	1036	陕西省	16
1229	219	全球	3
1230	1110	全球 	50
1231	223	湖北省	170
1232	1113	吉林省	28
1233	224	四川省	284
1234	1119	青海省	1
1235	335	宁夏回族自治区	5
1236	1120	甘肃省	3
1237	424	四川省	418
1238	1123	云南省	3
1239	433	江苏省	388
1240	165	福建省	305
1241	434	江苏省	438
1242	230	湖南省	213
1243	435	天津市	118
1244	314	天津市	61
1245	440	上海市	708
1246	318	海南省	9
1247	451	福建省	241
1248	392	陕西省	176
1249	451	山西省	159
1250	475	湖北省	387
1251	711	新疆维吾尔自治区	10
1252	480	湖北省	348
1253	790	重庆市	133
1254	748	全球 	104
1255	791	江苏省	299
1256	751	青海省	3
1257	797	陕西省	286
1258	918	河南省	156
1259	801	云南省	49
1260	919	山东省	99
1261	803	黑龙江省	81
1262	927	湖北省	199
1263	821	河南省	406
1264	927	内蒙古自治区	8
1265	830	福建省	195
1266	830	内蒙古自治区	51
1267	1306	福建省	19
1268	130	云南省	48
1269	1307	内蒙古自治区	4
1270	133	安徽省	184
1271	64	江西省	89
1272	134	全球 	116
1273	69	北京市	699
1274	253	湖北省	155
1275	422	云南省	84
1276	257	北京市	667
1277	497	新疆维吾尔自治区	99
1278	258	广西壮族自治区	28
1279	508	河南省	425
1280	402	吉林省	40
1281	512	江苏省	468
1282	402	全球	4
1283	512	天津市	159
1284	406	湖南省	205
1285	538	重庆市	145
1286	483	江西省	123
1287	539	湖南省	168
1288	483	湖南省	406
1289	621	广东省	823
1290	484	全球 	137
1291	622	湖北省	285
1292	721	江西省	208
1293	624	河北省	127
1294	722	湖南省	137
1295	624	福建省	98
1296	724	云南省	47
1297	624	云南省	19
1298	726	全球	3
1299	635	湖北省	214
1300	728	上海市	384
1301	732	浙江省	323
1302	850	黑龙江省	103
1303	733	福建省	224
1304	859	重庆市	149
1305	733	海南省	14
1306	860	全球 	76
1307	740	山西省	118
1308	836	河北省	132
1309	865	浙江省	292
1310	837	广东省	1105
1311	867	四川省	257
1312	839	浙江省	270
1313	867	安徽省	76
1314	930	四川省	100
1315	931	山西省	34
1316	933	河南省	97
1317	977	湖北省	80
1318	1181	海南省	2
1319	1184	全球 	54
1320	1195	新疆维吾尔自治区	2
1321	1196	内蒙古自治区	4
1322	1202	上海市	63
1323	1204	重庆市	10
1324	1351	天津市	6
1325	1361	吉林省	4
1326	1365	重庆市	5
1327	1366	辽宁省	14
1328	1370	江西省	25
1329	1371	江苏省	16
1330	1382	湖北省	16
1331	133	全球	6
1332	380	海南省	33
1333	410	广西壮族自治区	80
1334	490	北京市	1262
1335	492	全球 	150
1336	718	河北省	103
1337	721	四川省	355
1338	1211	新疆维吾尔自治区	2
1339	1010	黑龙江省	6
1340	1011	天津市	9
1341	1219	江西省	5
1342	1014	江西省	9
1343	1220	宁夏回族自治区	3
1344	1019	江西省	11
1345	1224	新疆维吾尔自治区	2
1346	1029	辽宁省	9
1347	1232	云南省	4
1348	998	湖北省	44
1349	1237	河南省	10
1350	1001	重庆市	26
1351	1006	甘肃省	39
1352	41	海南省	6
1353	1007	贵州省	1
1354	49	内蒙古自治区	20
1355	1070	安徽省	21
1356	52	山东省	153
1357	1077	全球 	35
1358	55	湖南省	102
1359	1089	浙江省	48
1360	57	湖北省	160
1361	1090	内蒙古自治区	4
1362	59	福建省	70
1363	1093	安徽省	8
1364	86	北京市	611
1365	1099	河南省	20
1366	95	内蒙古自治区	24
1367	1099	广西壮族自治区	4
1368	263	安徽省	97
1369	1387	广东省	107
1370	266	天津市	35
1371	276	重庆市	171
1372	1399	广西壮族自治区	4
1373	1408	河南省	37
1374	517	内蒙古自治区	62
1375	100	重庆市	100
1376	517	重庆市	116
1377	106	辽宁省	116
1378	519	山西省	161
1379	520	黑龙江省	78
1380	108	全球	1
1381	590	陕西省	144
1382	192	内蒙古自治区	95
1383	596	全球	5
1384	199	天津市	58
1385	347	河北省	119
1386	665	北京市	834
1387	578	广东省	1438
1388	669	广西壮族自治区	27
1389	579	黑龙江省	71
1390	765	内蒙古自治区	17
1391	585	全球 	253
1392	886	湖北省	182
1393	616	江苏省	201
1394	889	黑龙江省	18
1395	619	甘肃省	7
1396	892	江西省	81
1397	1105	山西省	16
1398	892	广西壮族自治区	44
1399	1107	天津市	30
1400	1027	重庆市	12
1401	1109	黑龙江省	4
1402	1030	海南省	2
1403	1116	北京市	99
1404	1137	山东省	11
1405	1117	福建省	41
1406	1140	北京市	127
1407	1125	重庆市	11
1408	168	广西壮族自治区	26
1409	1127	海南省	1
1410	237	河北省	105
1411	1130	海南省	2
1412	317	海南省	7
1413	1133	辽宁省	10
1414	318	重庆市	118
1415	166	湖南省	99
1416	320	云南省	26
1417	167	内蒙古自治区	41
1418	388	福建省	209
1419	174	云南省	59
1420	759	贵州省	28
1421	233	新疆维吾尔自治区	23
1422	761	山东省	251
1423	237	西藏自治区	2
1424	781	吉林省	40
1425	315	河北省	149
1426	911	内蒙古自治区	6
1427	319	云南省	74
1428	917	安徽省	43
1429	324	吉林省	98
1430	927	宁夏回族自治区	5
1431	757	云南省	30
1432	1052	广东省	264
1433	779	山东省	293
1434	1057	内蒙古自治区	6
1435	779	四川省	389
1436	1059	山东省	23
1437	779	云南省	33
1438	1064	北京市	99
1439	781	辽宁省	163
1440	1068	安徽省	28
1441	782	陕西省	179
1442	1069	广西壮族自治区	4
1443	786	青海省	2
1444	1422	江西省	15
1445	789	北京市	801
1446	1432	福建省	45
1447	789	吉林省	125
1448	1436	江苏省	56
1449	915	黑龙江省	29
1450	6	河北省	67
1451	919	海南省	7
1452	11	天津市	6
1453	151	河南省	260
1454	923	青海省	3
1455	224	广东省	1095
1456	894	新疆维吾尔自治区	10
1457	335	河北省	149
1458	897	甘肃省	88
1459	900	湖南省	100
1460	424	山西省	70
1461	1140	安徽省	11
1462	428	江西省	143
1463	1143	四川省	29
1464	432	全球 	139
1465	1144	内蒙古自治区	3
1466	438	湖北省	358
1467	1151	河北省	10
1468	441	吉林省	109
1469	1152	北京市	90
1470	445	浙江省	624
1471	1157	广东省	155
1472	447	贵州省	10
1473	1160	新疆维吾尔自治区	2
1474	451	湖南省	195
1475	1165	福建省	20
1476	708	天津市	38
1477	709	全球 	43
1478	111	浙江省	379
1479	717	辽宁省	91
1480	114	河南省	185
1481	793	内蒙古自治区	14
1482	120	上海市	509
1483	796	内蒙古自治区	22
1484	154	云南省	55
1485	797	宁夏回族自治区	10
1486	797	福建省	181
1487	156	云南省	68
1488	798	浙江省	395
1489	157	海南省	15
1490	801	陕西省	178
1491	159	山西省	58
1492	804	安徽省	149
1493	160	四川省	526
1494	830	宁夏回族自治区	23
1495	184	云南省	49
1496	852	云南省	26
1497	361	重庆市	123
1498	857	山东省	130
1499	361	江西省	81
1500	1283	四川省	19
1501	362	陕西省	193
1502	1296	湖南省	6
1503	367	江苏省	394
1504	1298	重庆市	10
1505	367	安徽省	165
1506	565	湖南省	128
1507	1298	贵州省	1
1508	568	重庆市	317
1509	1304	甘肃省	2
1510	637	广西壮族自治区	28
1511	1308	湖南省	5
1512	646	湖北省	244
1513	1313	山西省	1
1514	67	陕西省	152
1515	688	广西壮族自治区	96
1516	68	安徽省	138
1517	697	四川省	319
1518	77	全球 	164
1519	699	河北省	142
1520	497	上海市	682
1521	808	江苏省	230
1522	498	甘肃省	34
1523	1038	安徽省	19
1524	501	湖北省	574
1525	1047	北京市	165
1526	503	山东省	344
1527	1049	浙江省	65
1528	507	云南省	90
1529	1247	全球 	86
1530	514	重庆市	228
1531	1252	吉林省	3
1532	515	山东省	330
1533	538	北京市	1237
1534	1273	湖北省	17
1535	1274	吉林省	3
1536	538	江西省	100
1537	1276	辽宁省	12
1538	539	山西省	153
1539	1316	四川省	37
1540	629	全球 	85
1541	1320	湖北省	14
1542	634	黑龙江省	61
1543	1332	福建省	19
1544	739	山西省	156
1545	1339	浙江省	31
1546	867	福建省	153
1547	1342	浙江省	34
1548	1343	海南省	1
1549	868	云南省	21
1550	1349	安徽省	11
1551	872	重庆市	59
1552	15	江西省	66
1553	873	福建省	183
1554	19	江西省	188
1555	936	黑龙江省	42
1556	20	安徽省	38
1557	941	宁夏回族自治区	2
1558	25	四川省	38
1559	1209	天津市	7
1560	29	上海市	96
1561	1210	全球 	96
1562	34	山西省	25
1563	1210	青海省	1
1564	1212	山西省	1
1565	37	河北省	27
1566	1213	辽宁省	11
1567	40	上海市	140
1568	1219	安徽省	10
1569	200	黑龙江省	26
1570	1219	内蒙古自治区	26
1571	205	辽宁省	154
1572	1230	福建省	19
1573	205	重庆市	146
1574	45	广东省	425
1575	211	安徽省	218
1576	83	安徽省	89
1577	302	吉林省	25
1578	89	广东省	775
1579	303	安徽省	117
1580	91	内蒙古自治区	15
1581	304	北京市	578
1582	91	甘肃省	2
1583	308	四川省	237
1584	267	广东省	838
1585	459	河北省	171
1586	271	内蒙古自治区	19
1587	462	全球 	184
1588	517	宁夏回族自治区	11
1589	462	宁夏回族自治区	6
1590	593	广西壮族自治区	38
1591	465	甘肃省	44
1592	661	北京市	884
1593	527	湖南省	211
1594	664	广西壮族自治区	131
1595	764	天津市	83
1596	534	吉林省	47
1597	773	四川省	254
1598	535	四川省	592
1599	878	辽宁省	100
1600	551	重庆市	202
1601	889	江西省	62
1602	988	江苏省	68
1603	904	浙江省	238
1604	993	湖南省	33
1605	906	新疆维吾尔自治区	46
1606	994	全球 	63
1607	962	海南省	3
1608	998	辽宁省	21
1609	975	广东省	630
1610	1004	天津市	11
1611	981	新疆维吾尔自治区	5
1612	1081	吉林省	5
1613	981	安徽省	57
1614	1084	安徽省	11
1615	1188	天津市	8
1616	1088	吉林省	5
1617	1192	辽宁省	9
1618	1386	河北省	94
1619	1194	山西省	1
1620	1387	福建省	19
1621	1198	内蒙古自治区	4
1622	1388	贵州省	2
1623	1204	四川省	17
1624	1394	湖南省	10
1625	1206	贵州省	1
1626	1395	黑龙江省	1
1627	1350	山东省	34
1628	1396	云南省	1
1629	1350	河南省	14
1630	1401	黑龙江省	3
1631	1352	全球 	81
1632	1403	内蒙古自治区	4
1633	1374	北京市	98
1634	1405	北京市	105
1635	1374	内蒙古自治区	4
1636	98	山西省	73
1637	132	天津市	107
1638	190	福建省	215
1639	243	青海省	2
1640	199	甘肃省	26
1641	243	全球	4
1642	344	辽宁省	167
1643	377	贵州省	20
1644	349	云南省	54
1645	383	吉林省	63
1646	579	四川省	410
1647	401	上海市	602
1648	588	西藏自治区	1
1649	402	湖南省	240
1650	605	甘肃省	13
1651	405	甘肃省	10
1652	950	宁夏回族自治区	3
1653	407	广东省	1378
1654	953	北京市	446
1655	407	黑龙江省	69
1656	958	山西省	20
1657	486	河南省	218
1658	1422	四川省	15
1659	487	上海市	741
1660	1425	贵州省	4
1661	718	宁夏回族自治区	22
1662	721	贵州省	12
1663	1439	北京市	98
1664	726	陕西省	211
1665	137	全球 	72
1666	838	浙江省	352
1667	145	重庆市	47
1668	843	甘肃省	20
1669	217	河北省	170
1670	846	重庆市	173
1671	224	江西省	89
1672	1257	全球 	59
1673	964	上海市	238
1674	225	内蒙古自治区	63
1675	1243	湖南省	20
1676	329	四川省	276
1677	1249	山东省	26
1678	976	辽宁省	25
1679	1269	浙江省	46
1680	424	云南省	83
1681	1175	贵州省	2
1682	1270	新疆维吾尔自治区	1
1683	1270	黑龙江省	31
1684	1178	河北省	10
1685	431	安徽省	164
1686	1275	贵州省	2
1687	1272	湖南省	13
1688	1190	重庆市	14
1689	1317	江西省	9
1690	1201	云南省	1
1691	1318	安徽省	9
1692	1350	青海省	1
1693	1326	重庆市	10
1694	1362	贵州省	2
1695	1342	全球 	82
1696	1364	内蒙古自治区	5
1697	1342	内蒙古自治区	5
1698	434	江西省	129
1699	1323	江西省	12
1700	1364	新疆维吾尔自治区	1
1701	437	安徽省	168
1702	1343	天津市	4
1703	1336	上海市	61
1704	1377	四川省	13
1705	438	福建省	279
1706	22	山东省	37
1707	18	河北省	33
1708	440	安徽省	183
1709	1380	北京市	92
1710	29	山西省	28
1711	37	北京市	278
1712	440	内蒙古自治区	77
1713	1380	安徽省	14
1714	208	陕西省	319
1715	30	黑龙江省	64
1716	440	海南省	8
1717	1380	陕西省	8
1718	298	天津市	121
1719	31	全球	2
1720	126	新疆维吾尔自治区	20
1721	442	辽宁省	128
1722	465	江西省	122
1723	32	黑龙江省	34
1724	131	福建省	146
1725	710	河北省	128
1726	202	贵州省	15
1727	530	河南省	354
1728	132	河北省	133
1729	203	吉林省	25
1730	712	安徽省	139
1731	534	广西壮族自治区	74
1732	133	吉林省	71
1733	205	宁夏回族自治区	8
1734	713	江苏省	327
1735	536	山东省	325
1736	135	浙江省	426
1737	211	陕西省	145
1738	249	河南省	212
1739	212	海南省	6
1740	371	四川省	344
1741	299	贵州省	17
1742	399	辽宁省	267
1743	302	全球 	80
1744	485	重庆市	168
1745	1147	浙江省	62
1746	717	湖北省	309
1747	1152	贵州省	2
1748	803	四川省	277
1749	553	黑龙江省	108
1750	726	上海市	283
1751	820	全球 	97
1752	1154	四川省	24
1753	672	天津市	141
1754	726	重庆市	57
1755	828	山东省	194
1756	1156	湖北省	17
1757	728	四川省	286
1758	674	上海市	380
1759	847	福建省	198
1760	1158	湖南省	9
1761	729	天津市	105
1762	854	全球	68
1763	681	四川省	220
1764	1161	江苏省	19
1765	731	江西省	242
1766	860	河南省	190
1767	1169	广西壮族自治区	2
1768	682	全球 	46
1769	731	全球	3
1770	1291	江西省	7
1771	1174	江苏省	15
1772	684	福建省	81
1773	1294	辽宁省	12
1774	732	广东省	1234
1775	1152	江西省	7
1776	110	江苏省	377
1777	1306	四川省	22
1778	835	上海市	425
1779	1166	贵州省	3
1780	114	宁夏回族自治区	4
1781	1307	辽宁省	12
1782	835	内蒙古自治区	23
1783	115	甘肃省	3
1784	116	山东省	196
1785	1307	河北省	14
1786	837	贵州省	12
1787	118	河北省	114
1788	159	福建省	156
1789	1314	天津市	6
1790	843	海南省	11
1791	366	湖北省	245
1792	118	吉林省	24
1793	1314	内蒙古自治区	4
1794	561	湖北省	311
1795	157	黑龙江省	78
1796	844	重庆市	103
1797	418	上海市	569
1798	1224	浙江省	50
1799	178	广东省	1149
1800	562	宁夏回族自治区	7
1801	1236	新疆维吾尔自治区	3
1802	508	安徽省	124
1803	178	浙江省	473
1804	569	内蒙古自治区	85
1805	1238	河北省	11
1806	186	黑龙江省	36
1807	638	内蒙古自治区	39
1808	538	广东省	1664
1809	41	湖北省	76
1810	538	吉林省	35
1811	358	浙江省	617
1812	649	吉林省	39
1813	56	贵州省	26
1814	635	福建省	139
1815	361	湖北省	227
1816	651	江苏省	328
1817	744	江苏省	300
1818	57	云南省	15
1819	363	北京市	1201
1820	686	海南省	14
1821	866	北京市	809
1822	59	云南省	88
1823	566	全球	4
1824	689	山西省	73
1825	60	广东省	592
1826	936	辽宁省	33
1827	569	山东省	298
1828	697	江苏省	292
1829	1141	福建省	22
1830	938	辽宁省	52
1831	569	山西省	46
1832	701	海南省	7
1833	1150	陕西省	18
1834	938	海南省	8
1835	638	上海市	278
1836	812	新疆维吾尔自治区	34
1837	1154	新疆维吾尔自治区	10
1838	942	福建省	84
1839	648	四川省	199
1840	818	新疆维吾尔自治区	11
1841	945	辽宁省	50
1842	1158	北京市	87
1843	695	全球	4
1844	818	重庆市	139
1845	123	黑龙江省	46
1846	697	内蒙古自治区	36
1847	974	山西省	31
1848	462	山东省	243
1849	160	北京市	881
1850	697	黑龙江省	44
1851	1176	海南省	2
1852	463	浙江省	630
1853	697	全球	4
1854	163	上海市	513
1855	1186	上海市	56
1856	464	四川省	437
1857	805	宁夏回族自治区	15
1858	176	河北省	115
1859	1202	重庆市	10
1860	465	湖南省	95
1861	813	四川省	309
1862	184	河北省	143
1863	1206	天津市	8
1864	527	广东省	1629
1865	573	福建省	172
1866	552	湖北省	440
1867	1374	甘肃省	4
1868	641	青海省	1
1869	559	上海市	542
1870	133	广西壮族自治区	109
1871	647	河北省	249
1872	560	吉林省	59
1873	248	黑龙江省	33
1874	647	海南省	26
1875	670	江苏省	255
1876	251	湖北省	169
1877	648	广东省	972
1878	680	贵州省	47
1879	687	黑龙江省	42
1880	251	江苏省	173
1881	998	广东省	383
1882	695	山西省	94
1883	251	西藏自治区	2
1884	1004	辽宁省	14
1885	806	山西省	48
1886	378	广东省	1292
1887	809	江西省	201
1888	1071	陕西省	11
1889	382	河北省	174
1890	814	广东省	1084
1891	1073	安徽省	14
1892	406	重庆市	297
1893	815	广东省	1150
1894	483	四川省	482
1895	1079	北京市	109
1896	817	宁夏回族自治区	10
1897	486	贵州省	21
1898	1084	甘肃省	2
1899	81	海南省	24
1900	491	浙江省	598
1901	1101	内蒙古自治区	4
1902	726	海南省	21
1903	85	陕西省	167
1904	1102	天津市	5
1905	833	河北省	160
1906	87	内蒙古自治区	29
1907	1102	黑龙江省	4
1908	836	浙江省	340
1909	92	重庆市	40
1910	1401	贵州省	3
1911	836	甘肃省	58
1912	265	海南省	9
1913	1403	贵州省	4
1914	845	全球 	118
1915	1417	广东省	136
1916	269	湖北省	209
1917	1418	云南省	1
1918	273	广东省	702
1919	97	湖北省	211
1920	274	江苏省	221
1921	275	宁夏回族自治区	4
1922	105	江西省	118
1923	281	广东省	720
1924	191	青海省	2
1925	286	西藏自治区	1
1926	348	江西省	83
1927	291	内蒙古自治区	14
1928	576	全球 	106
1929	577	河南省	312
1930	517	新疆维吾尔自治区	64
1931	579	河北省	144
1932	519	吉林省	40
1933	617	河南省	250
1934	523	甘肃省	11
